Library,month,visits
http://datadock.io/kal/data/id/resource/library/West End,2013-01,21228
http://datadock.io/kal/data/id/resource/library/West End,2013-02,20860
http://datadock.io/kal/data/id/resource/library/West End,2013-03,21680
http://datadock.io/kal/data/id/resource/library/West End,2013-04,24828
http://datadock.io/kal/data/id/resource/library/West End,2013-05,10383
http://datadock.io/kal/data/id/resource/library/West End,2013-06,19670
http://datadock.io/kal/data/id/resource/library/West End,2013-07,23665
http://datadock.io/kal/data/id/resource/library/West End,2013-08,22263
http://datadock.io/kal/data/id/resource/library/West End,2013-09,22506
http://datadock.io/kal/data/id/resource/library/West End,2013-10,23727
http://datadock.io/kal/data/id/resource/library/West End,2013-11,23903
http://datadock.io/kal/data/id/resource/library/West End,2013-12,19948
http://datadock.io/kal/data/id/resource/library/West End,2014-01,25950
http://datadock.io/kal/data/id/resource/library/West End,2014-02,23006
http://datadock.io/kal/data/id/resource/library/West End,2014-03,22949
http://datadock.io/kal/data/id/resource/library/West End,2014-04,23311
http://datadock.io/kal/data/id/resource/library/West End,2014-05,22689
http://datadock.io/kal/data/id/resource/library/West End,2014-06,23103
http://datadock.io/kal/data/id/resource/library/West End,2014-07,27214
http://datadock.io/kal/data/id/resource/library/West End,2014-08,5061
http://datadock.io/kal/data/id/resource/library/West End,2014-09,5061
http://datadock.io/kal/data/id/resource/library/West End,2014-10,5061
http://datadock.io/kal/data/id/resource/library/West End,2014-11,5044
http://datadock.io/kal/data/id/resource/library/West End,2014-12,5044
http://datadock.io/kal/data/id/resource/library/West End,2015-01,5044
http://datadock.io/kal/data/id/resource/library/West End,2015-02,5122
http://datadock.io/kal/data/id/resource/library/West End,2015-03,5122
http://datadock.io/kal/data/id/resource/library/West End,2015-04,5122
http://datadock.io/kal/data/id/resource/library/West End,2015-05,4970
http://datadock.io/kal/data/id/resource/library/West End,2015-06,4970
http://datadock.io/kal/data/id/resource/library/West End,2015-07,4970
http://datadock.io/kal/data/id/resource/library/West End,2015-08,4303
http://datadock.io/kal/data/id/resource/library/West End,2015-09,4303
http://datadock.io/kal/data/id/resource/library/West End,2015-10,4303
http://datadock.io/kal/data/id/resource/library/West End,2015-11,18789
http://datadock.io/kal/data/id/resource/library/West End,2015-12,18789
http://datadock.io/kal/data/id/resource/library/West End,2016-01,18789
http://datadock.io/kal/data/id/resource/library/West End,2016-02,5200
http://datadock.io/kal/data/id/resource/library/West End,2016-03,5200
http://datadock.io/kal/data/id/resource/library/West End,2016-04,5200
http://datadock.io/kal/data/id/resource/library/West End,2016-05,3012
http://datadock.io/kal/data/id/resource/library/West End,2016-06,3012
http://datadock.io/kal/data/id/resource/library/West End,2016-07,3012
http://datadock.io/kal/data/id/resource/library/West End,2016-08,4676
http://datadock.io/kal/data/id/resource/library/West End,2016-09,4676
http://datadock.io/kal/data/id/resource/library/West End,2016-10,4676
http://datadock.io/kal/data/id/resource/library/West End,2016-11,3181
http://datadock.io/kal/data/id/resource/library/
